,id,type,VL,VH,VN,VM,RED,Total
2902,975657,AC,368.014,469.007,440.804,454.564,725.0,530.3981666666667
2903,957799,AC,368.014,416.026,483.327,552.583,675.0,528.3249999999999
2904,980851,AC,368.014,574.967,355.758,405.554,725.0,525.7155
2905,968051,AC,399.934,469.007,525.85,454.564,650.0,524.8925
2906,979374,AC,495.691,416.026,610.897,503.574,525.0,512.698
2907,972847,AC,495.691,469.007,483.327,503.574,550.0,508.5998333333334
2908,937504,AC,527.61,521.987,440.804,503.574,525.0,507.32916666666665
2909,909460,AC,431.853,469.007,483.327,454.564,600.0,506.4585
2910,956636,AC,431.853,416.026,525.85,454.564,550.0,488.04883333333333
2911,980809,AC,559.529,416.026,440.804,454.564,525.0,486.8205
2912,977699,AC,399.934,363.046,525.85,454.564,550.0,473.89900000000006
2913,922878,AC,431.853,416.026,440.804,454.564,500.0,457.2078333333334
2914,930036,AC,431.853,416.026,355.758,405.554,500.0,434.86516666666665
2915,934996,L1,559.529,521.987,483.327,405.554,775.0,586.7328333333334
2916,917295,L1,527.61,521.987,398.281,552.583,750.0,583.4101666666667
2917,947083,L1,527.61,521.987,440.804,454.564,725.0,565.8275
2918,963656,L1,368.014,469.007,568.373,454.564,700.0,543.3263333333333
2919,980641,L1,399.934,363.046,398.281,454.564,750.0,519.3041666666667
2920,961956,L1,431.853,416.026,398.281,405.554,700.0,508.61899999999997
2921,945806,L1,463.772,416.026,440.804,552.583,100.0,345.5308333333333
2922,958605,L3,527.61,627.947,568.373,748.622,700.0,645.4253333333334
2923,978069,L3,399.934,363.046,610.897,405.554,800.0,563.2385
2924,920539,L3,399.934,469.007,440.804,405.554,500.0,452.5498333333333
2925,980200,L5,591.448,574.967,398.281,503.574,800.0,611.3783333333333
2926,919825,L5,368.014,680.927,483.327,552.583,775.0,605.8085
2927,954578,L5,559.529,521.987,355.758,454.564,800.0,581.9730000000001
2928,968711,L5,368.014,574.967,398.281,454.564,800.0,565.971
2933,909795,L5,368.014,469.007,483.327,454.564,800.0,562.4853333333334
2934,908162,L5,463.772,469.007,355.758,405.554,675.0,507.3485
2935,927945,L5,304.176,310.066,483.327,405.554,675.0,475.5205
2936,952869,L5,336.095,416.026,398.281,405.554,475.0,417.65933333333334
2937,962655,L7,495.691,521.987,398.281,503.574,750.0,569.9221666666666
2938,979247,L7,399.934,416.026,440.804,356.545,875.0,560.5515
2939,967933,L7,495.691,574.967,525.85,650.602,550.0,557.8516666666666
2940,943783,L7,399.934,521.987,398.281,454.564,750.0,545.7943333333334
2941,975082,L8,623.367,627.947,568.373,454.564,850.0,662.3751666666666
2942,938960,L9,463.772,574.967,398.281,356.545,725.0,540.5941666666666
2943,925523,AC,719.125,627.947,823.512,552.583,850.0,737.1945
2944,975646,AC,719.125,574.967,610.897,650.602,825.0,700.9318333333334
2945,971746,AC,687.206,574.967,568.373,699.612,825.0,696.6929999999999
2946,969734,AC,591.448,521.987,695.943,650.602,925.0,718.3299999999999
2947,952013,AC,591.448,733.907,610.897,503.574,825.0,681.6376666666666
2948,950881,AC,687.206,627.947,525.85,454.564,825.0,657.5945
2949,970290,AC,655.287,574.967,568.373,699.612,750.0,666.3731666666666
2950,924209,AC,527.61,680.927,568.373,503.574,800.0,646.7473333333334
2951,976280,AC,655.287,521.987,568.373,356.545,850.0,633.6986666666667
2952,972236,AC,623.367,574.967,568.373,503.574,750.0,628.3801666666667
2953,958142,AC,591.448,469.007,483.327,503.574,875.0,632.8926666666666
2954,966824,AC,687.206,469.007,440.804,552.583,775.0,616.6
2955,979878,AC,559.529,521.987,483.327,601.593,775.0,619.4060000000001
2956,975134,AC,495.691,574.967,483.327,601.593,775.0,617.5963333333333
2957,977867,AC,591.448,521.987,440.804,503.574,800.0,609.6355
2958,928800,AC,495.691,627.947,568.373,454.564,750.0,607.7624999999999
2959,980492,AC,591.448,574.967,568.373,356.545,750.0,598.5555
2960,922662,AC,591.448,521.987,525.85,552.583,700.0,598.6446666666667
2961,928516,AC,527.61,574.967,525.85,454.564,750.0,597.1651666666667
2962,922702,AC,527.61,574.967,398.281,454.564,800.0,592.5703333333333
2963,954305,AC,559.529,574.967,483.327,454.564,725.0,587.0645000000001
2964,937231,AC,559.529,521.987,525.85,552.583,675.0,584.9915
2965,977896,AC,559.529,521.987,398.281,454.564,775.0,580.7268333333333
2966,980646,AC,591.448,469.007,483.327,454.564,750.0,583.0576666666667
2967,958993,AC,399.934,627.947,568.373,356.545,775.0,583.7998333333334
2968,979598,AC,495.691,521.987,440.804,552.583,750.0,585.1775
2969,980885,AC,495.691,469.007,440.804,552.583,800.0,593.0141666666667
2970,940055,AC,527.61,521.987,483.327,405.554,750.0,573.0796666666666
2971,914724,AC,431.853,521.987,483.327,503.574,775.0,581.7901666666667
2972,978589,AC,559.529,416.026,440.804,552.583,750.0,578.157
2973,974658,AC,399.934,627.947,483.327,454.564,700.0,560.962
2974,977294,AC,527.61,521.987,355.758,454.564,725.0,551.6531666666666
2975,945680,AC,431.853,469.007,398.281,552.583,800.0,575.2873333333333
2976,970784,AC,463.772,521.987,525.85,454.564,700.0,561.0288333333333
2981,945148,AC,431.853,469.007,440.804,552.583,775.0,574.0411666666666
2982,955267,AC,463.772,574.967,398.281,454.564,700.0,548.5973333333333
2983,961170,AC,463.772,521.987,355.758,454.564,750.0,549.3468333333334
2984,952683,AC,495.691,469.007,483.327,405.554,725.0,550.5965
2985,980499,AC,463.772,469.007,440.804,454.564,750.0,554.6911666666666
2986,979940,AC,463.772,469.007,440.804,405.554,750.0,546.5228333333333
2987,940493,AC,336.095,574.967,525.85,356.545,750.0,548.9095000000001
2988,936013,AC,559.529,469.007,483.327,356.545,650.0,528.0680000000001
2989,963552,AC,399.934,521.987,398.281,454.564,750.0,545.7943333333334
2990,957164,AC,495.691,416.026,440.804,405.554,750.0,543.0124999999999
2991,919817,AC,527.61,574.967,398.281,454.564,550.0,509.237
2992,968397,AC,399.934,363.046,525.85,454.564,825.0,565.5656666666667
2993,966924,AC,431.853,469.007,483.327,356.545,750.0,540.122
2994,964739,AC,431.853,363.046,440.804,601.593,750.0,556.216
2995,979308,AC,431.853,416.026,568.373,454.564,700.0,545.136
2996,971747,AC,463.772,416.026,483.327,454.564,675.0,527.9481666666667
2997,978358,AC,399.934,469.007,398.281,405.554,750.0,528.7959999999999
2998,980494,AC,336.095,521.987,440.804,454.564,650.0,508.9083333333333
2999,977300,AC,304.176,416.026,398.281,454.564,750.0,512.1745
3000,977964,AC,527.61,416.026,440.804,454.564,500.0,473.1673333333333
3001,952942,AC,399.934,521.987,483.327,503.574,475.0,476.4703333333334
3002,962040,AC,304.176,310.066,525.85,503.574,700.0,507.2776666666667
3003,971291,AC,368.014,469.007,440.804,503.574,475.0,455.23316666666665
3004,960066,AC,304.176,310.066,568.373,405.554,675.0,489.6948333333333
3005,948975,AC,368.014,416.026,440.804,503.574,100.0,321.403
3006,972722,L1,655.287,627.947,695.943,601.593,675.0,655.1283333333333
3007,962223,L1,463.772,521.987,610.897,552.583,675.0,583.2065
3008,909940,L1,559.529,627.947,525.85,405.554,550.0,536.48
3009,979408,L1,463.772,416.026,610.897,503.574,750.0,582.3781666666667
3010,923677,L1,463.772,469.007,525.85,454.564,700.0,552.1988333333334
3011,966739,L1,431.853,416.026,440.804,503.574,700.0,532.0428333333333
3012,972326,L1,431.853,416.026,440.804,405.554,650.0,499.03950000000003
3013,954603,L1,527.61,363.046,525.85,503.574,500.0,486.68
3014,955842,L1,368.014,363.046,483.327,454.564,675.0,503.1585
3015,943423,L1,368.014,363.046,440.804,356.545,525.0,429.73483333333337
3016,927631,L3,431.853,574.967,610.897,405.554,750.0,587.2118333333334
3017,965168,L3,463.772,627.947,483.327,454.564,700.0,571.6016666666667
3018,965590,L3,399.934,574.967,525.85,356.545,775.0,567.8826666666668
3019,925798,L3,336.095,363.046,483.327,454.564,700.0,506.172
3020,946773,L4,431.853,469.007,483.327,454.564,700.0,539.7918333333333
3021,949159,L5,591.448,680.927,610.897,454.564,900.0,689.6393333333332
3022,912676,L5,559.529,680.927,738.466,454.564,800.0,672.2476666666666
3023,977837,L5,431.853,521.987,483.327,503.574,800.0,590.1235
3024,979028,L5,463.772,469.007,440.804,405.554,775.0,554.8561666666667
3029,909990,L5,431.853,469.007,525.85,454.564,725.0,555.2123333333334
3030,976144,L5,431.853,469.007,483.327,503.574,625.0,522.9601666666666
3031,978482,L7,559.529,680.927,738.466,601.593,800.0,696.7524999999999
3032,972749,L7,719.125,733.907,483.327,405.554,800.0,656.9855
3033,947992,L7,527.61,521.987,610.897,601.593,725.0,618.6811666666666
3034,979210,L7,591.448,574.967,440.804,405.554,775.0,593.7955000000001
3035,960586,L7,559.529,574.967,398.281,650.602,700.0,597.2298333333333
3036,970333,L7,591.448,416.026,440.804,454.564,700.0,550.4736666666666
3037,974751,L7,559.529,521.987,398.281,503.574,600.0,530.5618333333333
3038,959715,L7,336.095,521.987,440.804,552.583,650.0,525.2448333333333
3039,977320,L8,336.095,469.007,398.281,454.564,700.0,509.6578333333334
3040,971730,L8,463.772,363.046,355.758,454.564,675.0,497.85666666666674
3041,955296,AC,655.287,680.927,823.512,846.641,750.0,751.0611666666667
3042,974108,AC,655.287,627.947,780.989,797.631,800.0,743.6423333333332
3043,969994,AC,687.206,627.947,525.85,699.612,825.0,698.4358333333333
3044,978388,AC,655.287,627.947,568.373,748.622,800.0,700.0381666666666
3045,966310,AC,559.529,680.927,653.42,503.574,825.0,674.575
3046,973357,AC,559.529,733.907,738.466,503.574,725.0,664.246
3047,981227,AC,623.367,469.007,780.989,699.612,800.0,695.4958333333334
3048,914183,AC,591.448,733.907,653.42,552.583,700.0,655.2263333333334
3049,914986,AC,495.691,733.907,738.466,503.574,750.0,661.9396666666667
3050,980400,AC,623.367,680.927,483.327,503.574,800.0,648.5324999999999
3051,911906,AC,623.367,521.987,568.373,601.593,800.0,652.5533333333333
3052,921020,AC,463.772,733.907,695.943,552.583,700.0,641.0341666666667
3053,977550,AC,623.367,416.026,610.897,601.593,875.0,666.9805
3054,960150,AC,655.287,521.987,525.85,454.564,850.0,642.948
3055,946305,AC,527.61,574.967,653.42,601.593,775.0,651.265
3056,942398,AC,559.529,680.927,525.85,454.564,750.0,620.145
3057,973164,AC,527.61,680.927,610.897,454.564,725.0,620.6663333333333
3058,963103,AC,463.772,627.947,823.512,405.554,750.0,636.7975
3059,968064,AC,687.206,521.987,440.804,650.602,700.0,616.7665
3060,973654,AC,591.448,521.987,610.897,503.574,775.0,629.651
3061,953803,AC,431.853,680.927,398.281,552.583,850.0,627.274
3062,954075,AC,559.529,469.007,483.327,503.574,900.0,635.9061666666666
3063,974834,AC,527.61,627.947,525.85,503.574,750.0,614.1635
3064,979044,AC,655.287,469.007,483.327,503.574,800.0,618.5325
3065,944678,AC,527.61,680.927,483.327,405.554,750.0,599.5696666666666
3066,960819,AC,591.448,469.007,525.85,650.602,750.0,622.8178333333333
3067,922087,AC,591.448,574.967,440.804,454.564,775.0,601.9638333333334
3068,979929,AC,495.691,521.987,568.373,503.574,825.0,623.2708333333334
3069,920966,AC,431.853,627.947,525.85,699.612,700.0,614.2103333333333
3070,947055,AC,527.61,521.987,483.327,601.593,750.0,605.7528333333333
3071,964371,AC,527.61,469.007,610.897,454.564,800.0,610.3463333333333
3072,932637,AC,559.529,363.046,653.42,454.564,850.0,621.7598333333334
3077,924510,AC,559.529,521.987,525.85,503.574,725.0,593.49
3078,979330,AC,623.367,469.007,483.327,503.574,725.0,588.2125
3079,947291,AC,495.691,469.007,525.85,601.593,775.0,607.0235
3080,943222,AC,655.287,521.987,440.804,454.564,675.0,570.4403333333333
3081,970543,AC,463.772,469.007,525.85,650.602,775.0,609.8718333333333
3082,966999,AC,463.772,469.007,568.373,454.564,850.0,609.2860000000001
3083,969032,AC,559.529,521.987,440.804,552.583,700.0,579.1505000000001
3084,914984,AC,527.61,416.026,610.897,552.583,750.0,601.186
3085,972138,AC,431.853,521.987,483.327,650.602,750.0,597.9615
3086,972156,AC,591.448,521.987,440.804,356.545,750.0,568.464
3087,977038,AC,431.853,574.967,653.42,454.564,700.0,585.8006666666666
3088,979642,AC,431.853,627.947,483.327,405.554,750.0,574.7801666666667
3089,975801,AC,591.448,363.046,525.85,454.564,800.0,589.1513333333334
3090,980836,AC,431.853,680.927,398.281,503.574,675.0,560.7725
3091,979003,AC,559.529,363.046,568.373,454.564,800.0,590.9186666666667
3092,975166,AC,527.61,521.987,440.804,454.564,725.0,565.8275
3093,968602,AC,463.772,521.987,610.897,454.564,700.0,575.2033333333333
3094,952388,AC,559.529,416.026,525.85,503.574,725.0,575.8298333333333
3095,963776,AC,431.853,416.026,525.85,503.574,850.0,596.2171666666667
3096,963193,AC,463.772,574.967,483.327,454.564,700.0,562.7716666666666
3097,979999,AC,559.529,416.026,483.327,552.583,700.0,568.5775
3098,980779,AC,399.934,521.987,483.327,503.574,775.0,576.4703333333333
3099,954107,AC,399.934,574.967,398.281,405.554,800.0,563.1226666666666
3100,971717,AC,495.691,574.967,398.281,405.554,700.0,545.7488333333333
3101,966597,AC,463.772,469.007,568.373,454.564,725.0,567.6193333333334
3102,957708,AC,495.691,521.987,398.281,454.564,725.0,553.4205000000001
3103,966210,AC,463.772,469.007,568.373,503.574,700.0,567.4543333333334
3104,915190,AC,431.853,521.987,568.373,454.564,700.0,562.7961666666666
3105,957691,AC,495.691,469.007,440.804,356.545,800.0,560.3411666666667
3106,973825,AC,368.014,574.967,525.85,503.574,700.0,562.0675
3107,945958,AC,399.934,627.947,525.85,405.554,650.0,543.2141666666668
3108,925527,AC,527.61,469.007,483.327,405.554,700.0,547.583
3109,949291,AC,399.934,574.967,568.373,699.612,525.0,548.8143333333334
3110,976049,AC,559.529,416.026,440.804,405.554,725.0,545.3188333333334
3111,955299,AC,527.61,469.007,525.85,405.554,650.0,538.0035
3112,978680,AC,399.934,574.967,440.804,405.554,700.0,536.8765
3113,947889,AC,463.772,469.007,568.373,405.554,675.0,542.7843333333334
3114,980758,AC,463.772,469.007,568.373,405.554,675.0,542.7843333333334
3115,977517,AC,527.61,363.046,398.281,503.574,750.0,548.7518333333334
3116,943606,AC,431.853,469.007,525.85,454.564,700.0,546.879
3117,908119,AC,495.691,416.026,398.281,503.574,725.0,543.9286666666667
3118,950394,AC,527.61,469.007,568.373,601.593,500.0,527.7638333333333
3119,956058,AC,431.853,521.987,398.281,405.554,725.0,534.6125
3120,923019,AC,495.691,310.066,440.804,503.574,800.0,558.3558333333334
3125,947116,AC,399.934,574.967,398.281,405.554,700.0,529.7893333333333
3126,974087,AC,463.772,521.987,525.85,552.583,550.0,527.3653333333333
3127,978517,AC,431.853,469.007,483.327,454.564,700.0,539.7918333333333
3128,970150,AC,591.448,310.066,525.85,405.554,700.0,538.8196666666666
3129,948025,AC,431.853,469.007,525.85,405.554,700.0,538.7106666666667
3130,962234,AC,368.014,469.007,440.804,454.564,775.0,547.0648333333334
3131,978346,AC,431.853,416.026,398.281,454.564,775.0,541.7873333333333
3132,945354,AC,368.014,469.007,568.373,405.554,725.0,543.4913333333333
3133,980174,AC,495.691,416.026,355.758,405.554,750.0,528.8381666666667
3134,944684,AC,368.014,521.987,398.281,454.564,725.0,532.141
3135,977130,AC,463.772,310.066,525.85,503.574,750.0,550.5436666666667
3136,975302,AC,399.934,363.046,483.327,454.564,800.0,550.1451666666667
3137,972024,AC,399.934,416.026,525.85,454.564,725.0,541.0623333333333
3138,963750,AC,399.934,469.007,610.897,405.554,650.0,530.8986666666667
3139,945363,AC,431.853,416.026,398.281,552.583,700.0,533.1238333333333
3140,972398,AC,431.853,416.026,440.804,503.574,700.0,532.0428333333333
3141,909822,AC,399.934,521.987,313.235,405.554,725.0,515.1183333333333
3142,958849,AC,463.772,416.026,440.804,405.554,700.0,521.026
3143,915174,AC,399.934,469.007,398.281,454.564,700.0,520.2976666666667
3144,970316,AC,431.853,416.026,525.85,405.554,675.0,521.5471666666666
3145,955889,AC,463.772,416.026,355.758,454.564,700.0,515.02
3146,952067,AC,399.934,363.046,483.327,454.564,750.0,533.4785
3147,979257,AC,368.014,416.026,483.327,405.554,750.0,528.8201666666666
3148,951125,AC,304.176,310.066,525.85,552.583,825.0,557.1125000000001
3149,975541,AC,399.934,416.026,568.373,356.545,700.0,523.4796666666667
3150,962951,AC,399.934,521.987,355.758,405.554,675.0,505.53883333333334
3151,951094,AC,368.014,469.007,355.758,454.564,725.0,516.2238333333333
3152,963965,AC,399.934,416.026,440.804,454.564,700.0,518.5546666666668
3153,967886,AC,399.934,469.007,525.85,405.554,625.0,508.3908333333334
3154,952666,AC,399.934,363.046,483.327,405.554,750.0,525.3101666666666
3155,913273,AC,431.853,416.026,355.758,405.554,725.0,509.86516666666665
3156,938963,AC,399.934,416.026,568.373,405.554,650.0,514.9811666666667
3157,923195,AC,399.934,416.026,398.281,405.554,725.0,511.6325
3158,960882,AC,368.014,469.007,398.281,454.564,675.0,506.64433333333335
3159,958669,AC,463.772,469.007,398.281,503.574,550.0,489.10566666666665
3160,946674,AC,399.934,416.026,610.897,356.545,625.0,505.567
3161,965998,AC,304.176,469.007,398.281,503.574,700.0,512.5063333333334
3162,944708,AC,495.691,416.026,313.235,454.564,625.0,488.2526666666667
3163,977869,AC,399.934,416.026,483.327,356.545,675.0,500.97200000000004
3164,980808,AC,304.176,310.066,483.327,503.574,800.0,533.5238333333333
3165,973979,AC,495.691,310.066,440.804,405.554,675.0,500.35249999999996
3166,972408,AC,431.853,363.046,355.758,405.554,725.0,501.0351666666666
3167,965326,AC,368.014,363.046,440.804,405.554,725.0,504.5696666666667
3168,970463,AC,368.014,363.046,440.804,552.583,650.0,504.0745
3173,954994,AC,431.853,310.066,440.804,356.545,725.0,498.21133333333336
3174,976066,AC,463.772,469.007,398.281,454.564,500.0,464.2706666666666
3175,961998,AC,304.176,310.066,483.327,405.554,800.0,517.1871666666667
3176,908909,AC,368.014,363.046,483.327,405.554,675.0,494.99016666666665
3177,969885,AC,431.853,363.046,398.281,405.554,650.0,483.1223333333333
3178,922753,AC,304.176,363.046,440.804,405.554,750.0,502.2633333333333
3179,973384,AC,368.014,363.046,440.804,503.574,625.0,487.57300000000004
3180,941399,AC,431.853,469.007,398.281,454.564,500.0,458.9508333333333
3181,970383,AC,463.772,363.046,440.804,454.564,500.0,453.69766666666663
3182,963234,AC,399.934,310.066,525.85,454.564,550.0,465.06899999999996
3183,980749,AC,304.176,521.987,313.235,454.564,525.0,440.6603333333334
3184,975104,AC,368.014,363.046,313.235,454.564,600.0,449.8098333333334
3185,961929,AC,336.095,469.007,440.804,454.564,450.0,433.4116666666667
3186,980594,AC,304.176,310.066,440.804,356.545,675.0,460.26516666666663
3187,953878,AC,304.176,310.066,398.281,356.545,625.0,436.51133333333337
3188,938512,AC,495.691,521.987,440.804,503.574,100.0,360.3426666666667
3189,939649,L1,495.691,733.907,610.897,797.631,650.0,656.3543333333333
3190,966356,L1,431.853,733.907,568.373,503.574,775.0,631.2845
3191,944003,L1,495.691,469.007,695.943,454.564,875.0,644.2008333333333
3192,980401,L1,527.61,574.967,610.897,503.574,750.0,619.508
3193,970419,L1,655.287,469.007,568.373,454.564,750.0,607.8718333333334
3194,941475,L1,463.772,680.927,440.804,405.554,775.0,590.1761666666667
3195,954487,L1,527.61,521.987,525.85,503.574,775.0,604.8368333333334
3196,959745,L1,495.691,521.987,398.281,503.574,775.0,578.2555
3197,979779,L1,495.691,521.987,568.373,454.564,700.0,573.4358333333333
3198,932945,L1,463.772,574.967,398.281,552.583,700.0,564.9338333333334
